pid,trackName,physics_score_1_10,intensity_density_J_per_km,distance_km,elevation_gain_m_smoothed,W_grav_J,W_roll_J,kinetic_factor,si_p90,si_mean,si_max,si_global,difficulty_groopy,difficulty_technical,gpx_path
2358,מעפולה לבית שאן דרך גבעת המורה (בהשראת רז גורן),6.09842794512508,47053.156230178676,45.66388991561598,780.5,650597.677625,761276.6362696583,1.967789890403951,1.967789890403951,1.3849996557960298,40.63619167146507,2.103116663801953,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2358.gpx
2356,אגם בית זית עמק הארזים והצבאים,6.9500808859600935,50390.97971037949,27.39964626149452,541.3802260019497,451275.7434323717,456787.8597174849,2.03468471333061,2.03468471333061,1.4062385386982479,37.135944079356264,17.24057260460231,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2356.gpx
2355,SYNT-סינגל ירוחם עין ירקעם,3.8022947251201282,38054.08277205467,28.56010102590353,262.64612549997923,218932.68326392156,476134.1550336507,1.8227966970626515,1.8227966970626515,1.2686432250426687,7.23406207916314,2.0941407462740584,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2355.gpx
2354,ראשון לציון עד רמת אביב ג,,,20.99896192636237,,,350080.0989577746,1.2698417370863695,1.2698417370863695,1.0894187928208503,2.042630278886506,1.275174546912946,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2354.gpx
2352,גולן יפה-קשת לנטור וממפגש הנחלים לכינר(הקלטה של רכיבה),2.932490399290521,34645.11984510491,37.5259174485831,351.4606609401983,292965.39370178164,625606.0151901507,1.6098382834375111,1.6098382834375111,1.3765041610598967,20.022866608769974,1.8796773336204853,למתקדמים,קשה,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2352.gpx
2351,מנהרת הרכבת החגאזית על גדות הירמוך,,,20.111549017333388,,,335285.7676904152,2.0047812376414536,2.0047812376414536,1.399926456794843,12.76303118273236,2.2306510510235396,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2351.gpx
2348,גולן יפה-נטור לצמח-על שביל האופניים של דרום הגולן,,,54.28328374926526,,,904973.1797855448,1.4068484016770422,1.4068484016770422,1.2934334445023563,56.25101212381425,2.0898408942672395,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2348.gpx
2344,ממצפה רמון לצופר דרך בארות ןמואה,1.6797219175754972,29735.232433192607,56.99487275248124,229.8000259399414,191553.31607263375,950178.9070928043,1.5820204610959794,1.5820204610959794,1.28809276056033,57.21255673311294,1.5271063289803841,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2344.gpx
2343,ניר בנים לתל צפית.,2.731520831576958,33857.47395115374,32.1033729343413,259.08897299993623,215967.5645509351,535205.1217171488,1.6273602642726586,1.6273602642726586,1.2655704061591835,4.272007786171272,6878.731849233263,קל,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2343.gpx
2342,סובב עמק המעיינות,1.4455810887523861,28817.580748278317,38.8252066159685,172.80928200013977,144047.812352767,647266.8611828287,1.506025988400092,1.506025988400092,1.1967961580302902,6.990035363985927,218.034395917514,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2342.gpx
2341,מנריה לעינן,,,23.74140923537212,,,395800.2744927054,1.3540272023108721,1.3540272023108721,1.1161778732599956,2.1235421223007935,1.2731146452778281,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2341.gpx
2340,אל סינגל פארק שרשרת ועוד,4.480004932571491,40710.1847294847,31.442506256546054,178.40000000000003,148708.04060000004,524187.61176728754,2.1582390962040088,2.1582390962040088,1.5905906200712414,11.17743630256965,94.33999110996359,בינוני-קל,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2340.gpx
2339,מערד לשפך זהר,2.670979840391442,33620.199901826185,39.57765323457274,489.40000000000003,407946.83335000003,659811.1282577988,1.3983725653093177,1.3983725653093177,1.2229474629895238,11.711875846487008,2.1153242936666996,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2339.gpx
2337,תל ערד לעין בוקק,,,29.492851243927145,,,491684.3184071388,1.2265249722919045,1.2265249722919045,1.101119224525605,2.2844654283916666,1.455700638233065,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2337.gpx
2336,מחורםיש לעינן,,,32.96998746971024,,,549652.7169537178,1.2826618593774084,1.2826618593774084,1.1058200284490032,2.1235421223007935,1.361679716565729,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2336.gpx
2335,בל נשכח את לוחמי תשח - בעקבות שיירת יחיעם,10.0,79351.73879485331,30.872446285733634,611.5,509725.15037499997,514683.96812558256,3.7694143657012105,3.7694143657012105,3.1021430602150706,228.82920185374954,640.6943864547197,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2335.gpx
2334,כפר קרע לאביאל,,,37.58429586626108,,,626579.2595966776,1.3753362954946793,1.3753362954946793,1.1272564018806135,2.439925389932115,1612.5260477896459,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2334.gpx
2333,סינגל להב הישן והחדש,10.0,67113.92105613211,25.723671064254585,736.3499999999999,613795.7718374999,428847.1660318628,2.594445633249506,2.594445633249506,1.7171794205419526,9.119607041968079,5657.9265267134,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2333.gpx
2329,בית שאן כפר יחזקאל וחזרה,,,43.96840832713706,,,733010.7455862417,1.281576746192752,1.281576746192752,1.1082073975901148,2.90149939955075,1987.599583555355,,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2329.gpx
2328,שדה בוקר לעין יהב,1.3211654054199091,28329.96710988096,56.95965604242057,489.6,408113.5464,949591.7985782862,1.2695472282688625,1.2695472282688625,1.2291522678675608,228.79734246152472,1.1907611587316635,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2328.gpx
2327,מחניון אורט סובב בנימינה- קיסריה וצבעונים במעגן מיכאל- וחזרה דרך סינגל סובב זכרון,2.6260022971497734,33443.92257955616,34.36020254674392,148.5,123784.439625,572829.4165185447,1.7899840416679742,1.7899840416679742,1.2298256775601573,2.5002820073887917,828.3310876490713,בינוני-קל,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2327.gpx
2325,"מסע בארץ השקמים עפ""י רז גורן",2.524605035796435,33046.5234236965,48.36074046834118,496.46039999999994,413832.13744109997,806236.6543735587,1.4689510813093154,1.4689510813093154,1.26328025781469,72.66581898009481,8842.543709427533,בינוני-קשה,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2325.gpx
2324,חמישים חמשמאות - נחל מערות,2.9962801606552985,34895.12657093269,28.89839218818421,368.3500000000001,307043.75983750005,481773.9101788364,1.455805884144472,1.455805884144472,1.1908767178361739,4.377516724280213,5997.920675798049,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2324.gpx
2322,ברור חיל תל חסי,,,35.70968064141692,,,595326.9774256571,1.3934732713979505,1.3934732713979505,1.1722747655661077,2.664446965972196,1268.9351511460764,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2322.gpx
2321,סובב עדולם (מתוכנן),2.434540660405393,32693.540450826007,34.50995823272622,289.5,241317.139875,575326.0392350397,1.5416225150216225,1.5416225150216225,1.2171683486553384,4.650979327600262,1.0,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2321.gpx
2320,חופים ומצוקים בשרון,,,33.52055374687484,,,558831.3752830432,1.5069697011102245,1.5069697011102245,1.2355228967690834,10.76883625156068,1.883101657557395,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2320.gpx
2317,מגן גבולות ואנדרטת הפלדה,,,54.10176718718608,,,901947.0618165713,1.3238938733322194,1.3238938733322194,1.262384152511276,55.51743543832269,1034.791813489734,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2317.gpx
2316,שדה משה לבית ניר,1.8638699997749981,30456.951061906315,32.53137834802466,333.2118967397605,277753.85800885264,542340.5305103152,1.3147694118349336,1.3147694118349336,1.1333028687684428,4.293615148371983,1507.7816885762827,בינוני,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2316.gpx
2315,מחאז דבירה,,,34.34365255070949,,,572553.506486906,1.3131037271616843,1.3131037271616843,1.138416918911029,2.082985620157616,478.5627559800408,בינוני,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2315.gpx
2314,מחאז ומזרחה,,,36.13831654325801,,,602472.8972791999,1.454751595213058,1.454751595213058,1.1717965373114005,2.523141563336002,1298.840227653708,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2314.gpx
2313,אלמוג קאסר אל יהוד,3.3458310162966773,36265.096657973234,39.78029544700165,407.1,339344.413275,663189.4383870758,1.663614922572549,1.663614922572549,1.452669000979417,193.54497492327513,5646.273664462398,קל,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2313.gpx
2312,חמישים חמשמאות בתרונות רוחמה (בעקבות איתן כ.),,,29.178297296149417,,,486440.29360478226,1.4353472146410384,1.4353472146410384,1.1810785242023953,3.2814582168849507,39.036945014503566,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2312.gpx
2310,תורמוסים בחמדת עד מתחם כף הרגל במושב ארגמן,2.2884390182015477,32120.934558846395,24.673424320755554,264.05,220102.9042625,411338.1822457337,1.3916299735704278,1.3916299735704278,1.172331535939548,4.119755715051552,2.5471327255392295,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2310.gpx
2309,אלמוג קסר אל-יהוד,,,38.937255830060366,,,649134.8678059645,1.420062675896086,1.420062675896086,1.2204716304845167,6.571256805143063,183.3822853465747,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2309.gpx
2308,אשלים והללויה,,,31.720188313196697,,,528816.9340267377,1.3090597657690033,1.3090597657690033,1.166386624587939,5.610779345803229,504.8923738381564,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2308.gpx
2307,חמישים חמשמאות קרית גת - גוברין - מלאכי (מתוכנן),1.0,23231.088722394517,51.957242497542914,0.0,0.0,866195.0366354997,1.3934775185502586,1.3934775185502586,1.168046530241513,3.913705906939327,1051.2438237500821,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2307.gpx
2306,חמישים חמשמאות מסלול הבית של רוכבי הוד השרון,5.35106574298595,44124.07210810808,41.08115750362204,714.3014999999999,595416.9084228749,684876.5064959216,1.777329249880961,1.777329249880961,1.376888345479036,92.65355161155344,8069.0591350508075,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2306.gpx
2305,חמישים חמשמאות סובב ירוחם מצפה ארנון (מתוכנן),1.0,23772.951140218982,28.45216543107197,0.0,0.0,474334.72781185724,1.4259802181184367,1.4259802181184367,1.299050167672159,23.54596584493357,19.625039974215255,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2305.gpx
2304,בנימינה הנדיב סינגל זכרון מערב,,,28.161518080805678,,,469489.25718812615,1.8550695502017445,1.8550695502017445,1.333565795588316,6.970917106519885,7.377213926987002,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2304.gpx
2302,עין הנציב אל שער לירדן,,,37.03904618125007,,,617489.2357967052,1.7103726500780152,1.7103726500780152,1.3416586150768477,121.40274173380045,1441.4877589614362,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2302.gpx
2301,כפר אוריה - מצפה הראל - דרך הפסלים,5.287516141821443,43875.006625264425,26.793896058145116,488.0,406779.842,446689.21332363493,1.7211128053606057,1.7211128053606057,1.2760998450161662,4.415988603765331,751.433702366776,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2301.gpx
2300,סיירים באר מתק והקניון האדום,,,42.314685864713994,,,705441.0340298358,1.2395099249063768,1.2395099249063768,1.1659517123088192,28.182966426171365,2.059946696732339,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2300.gpx
2299,זכרון - גבעת נילי/עדה - בנימינה,,,42.5963739320584,,,710137.1417153949,1.5238022421626163,1.5238022421626163,1.30750708536668,57.99154466724058,939.151954403604,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2299.gpx
2298,הר כרכום,,,32.65535681850379,,,544407.4134051063,1.2503606327858992,1.2503606327858992,1.099852692620193,2.451550270425345,1347.546348930865,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2298.gpx
2297,בורות לוץ חרשה ואילות,,,30.916757711573855,,,515422.69742074976,1.3924510930089167,1.3924510930089167,1.175108061951438,4.107265351017009,813.7146346346802,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2297.gpx
2296,"נרקיסים בנחל חצץ(ע""פ הברל)",,,30.99315080371333,,,516696.2699597001,1.4011333125532381,1.4011333125532381,1.266982374358899,168.36053549949634,4412.984642641473,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2296.gpx
2294,שדה בוקר לנחל צין,,,32.28396644194494,,,538215.851163429,1.0778461908516646,1.0778461908516646,1.0346766768921005,1.5534800071579833,1.2288057540666462,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2294.gpx
2293,מעלה עקרבים לחצבה,,,31.0368546021859,,,517424.8693136948,1.521087270737333,1.521087270737333,1.1339533517584217,2.2177188142146833,1.374463979442861,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2293.gpx
2291,סובב צין,,,33.29005572792963,,,554988.6725073118,1.074764414862196,1.074764414862196,1.0235966735588011,1.306504922363223,3.7303693240035196,בינוני,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2291.gpx
2290,לגאון הירדן ושער הירדן SYNT,2.6904906347638615,33696.66718615186,34.41853545562306,231.5,192970.35537499998,573801.902234006,1.6849361689874858,1.6849361689874858,1.4034062238764522,72.01567918910486,7.072099244185633,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2290.gpx
2289,מאילנות לכפר מונש וקדימה,,,36.07989548500489,,,601498.9419986395,1.4347130384574136,1.4347130384574136,1.2533706698602602,103.64338153111264,1.0,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2289.gpx
2288,מחצבה לשפך זהר,,,55.81970395414629,,,930587.309629279,1.1072279143250299,1.1072279143250299,1.0366074970468482,1.3302852243981704,1.2931608873609415,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2288.gpx
2282,בשביל הבנים הדרוזים 2018,3.2338197642162263,35826.09883466477,26.662385365637178,423.09996795654297,352681.4305646877,444496.75845807395,1.3555280465996498,1.3555280465996498,1.1833906102823817,10.487074021236065,581.6215546249172,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2282.gpx
2280,ניצנים תום ותומר ועיבדיס,,,40.09930408995958,,,668507.7287714636,1.7030932496275217,1.7030932496275217,1.2996585130479053,6.01780506679095,897.9195406711717,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2280.gpx
2279,SYNT משפך הירדן לארץ המנזרים,,,30.186473594493947,,,503247.9081682549,1.5439219705263825,1.5439219705263825,1.2351636341036152,3.8148730565593763,3.118684854707176,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2279.gpx
2278,מרסבה מונטר אלמוג,3.1193291249969297,35377.383723701045,32.133872687496805,468.35,390400.2848375,535713.592404429,1.3933043147300588,1.3933043147300588,1.2135262447823483,43.14537184859289,2.0657698330481553,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2278.gpx
2277,מעין כרמל לדאלית אל כרמל דרך הר שוקף ונחל המערות (תכנון),5.294804465006765,43903.5712377877,30.319592137541726,544.0,453459.496,505467.1680005601,1.7363716832153548,1.7363716832153548,1.2269494058046306,2.7550830078515016,3290.8029350909037,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2277.gpx
2276,סובב שרון צפוני מכפר יונה,2.271991499035334,32056.47295361761,73.96311313074577,814.0,678522.1135,1233061.6177521676,1.372578951266392,1.372578951266392,1.2095464617330898,14.521677334445119,3579.391286513432,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2276.gpx
2275,סובב זכרון מערב - מעגן מיכאל,,,30.85907999704499,,,514461.13465013617,1.9051976706743354,1.9051976706743354,1.5842912190701557,130.79587037036393,509.320203043696,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2275.gpx
2274,גדות עין עלומים דישון ומחניים,,,38.489829296128725,,,641675.6835936973,1.5103592413301972,1.5103592413301972,1.2989243650400701,25.421608074076474,3286.407765828004,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2274.gpx
2273,מחנה 80 בקה עין שמר,,,30.864600390088192,,,514553.1668062792,1.3922536814801951,1.3922536814801951,1.2048597202462408,7.4948873949091634,1535.381067461702,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2273.gpx
2272,אל השקנאים בעמק חפר,2.8421142116150766,34290.914808275746,33.27338302753642,194.76675743467194,162350.80085272167,554710.716833883,1.7642059405546373,1.7642059405546373,1.4690308986048628,265.4683123287059,7829.984999837222,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2272.gpx
2271,כפר יהושע לבית שאן,,,55.78806610865734,,,930059.8654575896,1.304067694404796,1.304067694404796,1.106186000521286,2.6048682611296763,1.45415333912173,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2271.gpx
2270,בקעת שפיר וחרבת סומייל,,,36.20109855782353,,,603519.5553925362,1.3276712985781907,1.3276712985781907,1.219704088136773,36.07627375536948,1443.0408013602614,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2270.gpx
2265,מבית שמש לבר בהר וחזרה,6.321141992239419,47926.02373310767,34.012103545230055,648.6500000000001,540692.0994125,567026.1518941115,1.9212037728244755,1.9212037728244755,1.3351647303265408,24.3950433165308,1641.2610373058542,,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2265.gpx
2261,שביל האופניים של דרום הגולן-הקלטה הכי טובה,,,39.65086949696073,,,661031.738899029,1.7389943614276742,1.7389943614276742,1.4527373835857256,113.63889511394717,1.88811770242667,מתאים למתחילים,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2261.gpx
2259,SYNT יד בנימין חרובית צפית,,,32.90297428425354,,,548535.5196999474,1.4400379895827653,1.4400379895827653,1.1635796163607832,2.82570227130661,822.3949455960445,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2259.gpx
2258,העוגן חדרה חוף ינאי,,,34.61620952514264,,,577097.3869375581,1.3614365241628659,1.3614365241628659,1.5347981271887552,66.07694462051299,32.18050100247648,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2258.gpx
2251,גדות עין ראובן ועלמיין,,,30.81760775818995,,,513769.73830715095,2.0862162960349036,2.0862162960349036,1.5808196530305014,59.70034111780221,1671.4798184633867,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2251.gpx
2250,"מרוץ סובב רמת ישי ועמק יזרעאל - ע""ש חלל צה""ל רפי בן-חקון",1.0,25824.30074576786,28.99215097751823,120.5,100444.612625,483336.99155225453,1.3412120835263113,1.3412120835263113,1.1352414714766896,3.0790082463446087,3655.0792601054327,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2250.gpx
2247,סינגל פטר והזאב ועוד,3.5390448412403503,37022.34601469369,29.2218182875166,420.40000000000003,350430.8311,487165.84532576695,1.5013972012546115,1.5013972012546115,1.2990905707788338,18.31862218290288,38.91737272415998,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2247.gpx
2241,ראש הנקרה חניתה,,,28.026307006205723,,,467235.1121240925,2.5896105470517656,2.5896105470517656,1.6097485843769639,18.673874059025085,302.6988257284058,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2241.gpx
2240,שומרת געתון,,,36.10535580677559,,,601923.3987882771,1.521334767393001,1.521334767393001,1.310498373862797,16.696416609678437,555.8311311444547,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2240.gpx
2237,עטרת,,,36.008965241710555,,,600316.4422789554,2.0155828593996326,2.0155828593996326,1.610995234152969,218.19056059648491,3.559986999575378,,,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2237.gpx
2236,מיד מרדכי לשדרות,1.1749302154439452,27756.837813509566,32.826171390518965,203.0671596093095,169269.72766652398,547255.1152336159,1.3556401155645292,1.3556401155645292,1.1389405943115465,2.540917722078333,1358.4032688495574,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2236.gpx
2234,רוכבים ואוכלים בתל אביב,2.0174126283590725,31058.719888533262,38.77788123082798,270.6,225562.75665000002,646477.8852529087,1.514094475151567,1.514094475151567,1.2031121837683119,6.104980310501157,3087.0023018913107,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2234.gpx
2233,יד-מרדכי סעד,,,44.78393045304829,,,746606.5636815563,1.346138325074136,1.346138325074136,1.1514178541993436,4.777366171578237,854.4061196869017,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2233.gpx
2229,ירקון מנהרות ומפלים ומגדל צדק-ארוך,3.5462605283412407,37050.625949719244,45.76759502799053,337.7481914999555,281535.15568470827,763005.5358281137,1.8534372581985825,1.8534372581985825,1.3684704031791488,23.83781047788632,2803.9134777650656,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2229.gpx
2228,ירקון מנהרות ומפלים-קצר,4.277475365387526,39916.42483931308,34.5211353409403,216.93970750019366,180833.4015173258,575512.3762150947,2.08010627079834,2.08010627079834,1.443780252306714,22.88304347555272,28.89181662106168,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2228.gpx
2227,מחנה 80 ומזרחה,1.5923383149353643,29392.756024444694,27.828370921979488,139.65360469795468,116410.39191345176,463935.25929345126,1.5121552223093666,1.5121552223093666,1.3192528437403706,13.432852647013867,1384.3616983559914,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2227.gpx
2225,סיבוב על גבעות השפלה,4.990422539166589,42710.62856090108,38.08811147595762,673.6,561489.5524,634978.5232896896,1.677659307147651,1.677659307147651,1.2957564883576114,8.361002785062576,3959.3831654960863,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2225.gpx
2224,טילת נתניה-נחל אלכסנדר,,,35.24478207515633,,,587576.511633464,1.2577447606537322,1.2577447606537322,1.1021048963981888,2.8681729198453536,148.62392454069004,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2224.gpx
2223,כפר יהושע לבית שאן וחזרה ברכבת,,,54.27351514389719,,,904810.324386029,1.3139494795123567,1.3139494795123567,1.197831111672166,17.741617539983313,1.3885641297377462,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2223.gpx
2222,גבעת עדה מועויה גלעד,,,31.968952151933696,,,532964.151855293,1.1567052040999264,1.1567052040999264,1.0724792285541038,1.7341512457077133,608.7983614785676,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2222.gpx
2221,עין כמונים נחל צלמון חילזון עכו,,,44.538586406950095,,,742516.3582591192,1.2532425328982597,1.2532425328982597,1.1136722244301276,8.575754582009907,1.404838402294641,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2221.gpx
2218,עמיקם רמת השופט קצר,,,28.6160852393543,,,477067.4849312736,1.3194662708314129,1.3194662708314129,1.14882839352251,3.613180170404007,531.6121525152794,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2218.gpx
2217,מנמרוד לגושרים,,,36.74006919184825,,,612504.8992184057,1.5541798472420991,1.5541798472420991,1.2367050473933703,9.918851447338586,2.6257688009324776,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2217.gpx
2214,מעברות אחיסמך,,,32.578425657583416,,,543124.8705573987,1.3551209492675156,1.3551209492675156,1.1540138867370275,12.731111138360923,2320.8047802298165,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2214.gpx
2213,נחל חדרה,,,38.2090826329474,,,636995.2703440691,1.4399232145619187,1.4399232145619187,1.2219257946138244,12.177585724355783,642.5438346757303,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2213.gpx
2212,כפר סבא למנהרות הירקון,5.403206487061233,44328.423659667314,37.11840543538152,138.7,115615.500175,618812.2581269031,2.472130895025303,2.472130895025303,2.0950831035993036,329.6871804340136,1255.8733366326726,למתקדמים,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2212.gpx
2210,משמר פרדסים נחל וצב,,,38.061706295410886,,,634538.314471215,1.3762155340699975,1.3762155340699975,1.1283819757925762,2.302409707035038,688.1387907691983,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2210.gpx
2208,אכזיב - סינגל חניתה - אכזיב,8.327618056514527,55789.864270348065,37.65364975054791,450.73067049964715,375713.424037706,627735.4793545582,2.7479386486203103,2.7479386486203103,1.7111217118228352,12.312533577190957,1254.6956182779622,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2208.gpx
2207,ממנדרין בחוף הצוק הצפוני ועד חוף תאיו בבת ים,1.0,23974.558062267624,38.09063141726064,98.5,82106.177125,635020.5339997343,1.3087763826813483,1.3087763826813483,1.2280177930472758,25.25175129811284,2268.7517121326646,קל,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2207.gpx
2204,אשדוד סובב חצור,,,37.70723021530308,,,628628.7356245333,1.3694567605833745,1.3694567605833745,1.2142116948688606,15.358623074678764,5167.104453535566,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2204.gpx
2203,מעלות נחל כזיב סינגל מצובה רא שהנקרה,3.1168462220827395,35367.65265691471,32.24966253670429,193.45116499974392,161254.16871580278,537643.9602964709,1.8215413294051244,1.8215413294051244,1.3800631977771511,10.103431825011103,1.9523771431060322,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2203.gpx
2201,SYNT גבעת עדה קיסריה,3.5826362154232365,37193.19062205124,39.30973114075078,203.89999999999998,169963.95447499998,655344.5173154542,1.971620018181325,1.971620018181325,1.721451315106906,310.9058683111992,513.7332618656151,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2201.gpx
2199,פרדס גלעד ונחלים מקוצר,,,34.630445788228826,,,577334.7240215281,1.3907055238984183,1.3907055238984183,1.2370962299864585,31.182917295580168,566.7989247465498,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2199.gpx
2197,דובדבנים ונחלים,,,49.87645972247995,,,831505.6723536786,1.499517795345825,1.499517795345825,1.3190871255891534,44.21982799820228,3.958199934862839,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2197.gpx
2194,טל שחר מצפה אשתאול וחזרה משופר,2.637058351815294,33487.25379711149,34.11124845216288,503.0,419283.32075,568679.0268767853,1.2713827648519165,1.2713827648519165,1.1476593276981109,5.024933503470198,2005.7238445016078,בינוני,קל,C:\DEV\RYDO\scraper\out_2450-2151\gpx\2194.gpx
